0.02160464	0.02182251
0.0572184	0.019615855
0.099547155	0.031113204
0.048342977	0.018704768
0.029652618	0.04614599
0.06978907	0.034436654
0.056482494	0.030400358
0.062650785	0.059150904
0.064444646	0.030487685
0.080057114	-0.0066707637
0.039790943	-0.00014209334
0.058653574	0.039964695
0.0378138	0.030246612
0.018762426	0.05735153
0.06537531	0.03348302
0.00030114982	0.01730504
0.04244839	0.03608284
0.008744027	0.00808285
0.06128894	0.029224927
0.047937404	-0.0007791929
0.052744307	0.03247693
-0.010100574	0.07055939
0.040495746	-0.072865345
0.006949099	0.03964202
0.056303546	0.01542291
0.04336319	0.06430331
0.028268997	0.02319753
-0.016857535	0.04201
-0.022493562	0.019786386
0.092783436	0.07349
0.06970411	0.086694196
-0.011201451	0.010234255
0.018744545	0.041256413
0.02094536	0.016736485
0.023681888	-0.005737808
0.0950355	0.0832188
0.045447327	0.016487809
0.041714143	0.040657718
0.108524874	0.0460435
0.02340741	0.03397496
-0.03792381	0.05643922
0.04714692	0.024803478
0.042868264	-0.030883303
0.05572552	0.068168305
-0.014661915	0.038391043
0.028876157	0.024181737
0.07055285	0.017665347
0.05878771	0.04376079
0.08545986	-0.013723828
0.04379435	-0.026927844
0.060031343	0.01921105
0.094351105	0.01014557
0.05678807	-0.041412912
0.06849877	0.043416556
0.013760646	0.12145218
0.052284602	-0.0688531
0.05301278	0.024006251
0.06116398	0.07816077
0.089245684	0.014284855
-0.017851828	0.09232675
0.050195374	-0.00047948104
0.08108437	0.096463814
0.0454049	0.039482687
0.037176646	0.0023629398
-0.018579239	-0.031026635
0.09935277	0.09376102
0.018357182	0.033561736
-0.030437462	0.011968244
0.029954173	0.121811494
0.045730587	0.012068534
0.03334961	-0.08299888
0.06054058	0.057154708
0.026814017	0.028978612
-0.0032298686	0.0664469
0.018223098	0.06745506
-0.20149419	0.18018103
0.0623206	0.0004915337
0.016861279	-0.025778435
-0.019282041	0.012121473
0.02627849	-0.06821452
0.10673301	0.021792626
0.07597406	-0.020321434
0.06703911	0.05166632
0.07651848	0.00632522
0.19446206	-0.13017522
0.020613933	-0.0550926
0.025591534	0.071147144
0.094845004	-0.074310824
0.118011475	0.011367398
0.025500905	0.042359266
-0.0065628365	0.0010339161
0.10449341	-0.015851475
-0.030898953	0.07252644
0.1489159	0.03549312
0.035303634	0.12589236
0.07303395	0.027864622
-0.02411238	0.057211652
-0.08782135	0.04465812
0.0026164192	0.08505454
0.06608761	0.035126373
0.05552516	0.011327131
0.065298356	-0.03927387
-0.0035331107	-0.015246293
0.010759626	-0.072577804
0.008780073	0.024598012
0.02304735	0.016208304
0.11831749	0.047234204
0.005792039	-0.012766803
0.03930309	0.01413421
0.07616471	0.018935503
0.10482833	-0.0031442794
-0.004783559	-0.0004224541
0.005410899	0.0002221389
0.049557768	0.07076511
0.0011359437	0.016877761
0.15830165	-0.22046123
0.05414539	-0.06111021
-0.0033342564	0.032278802
0.03624382	0.017791057
-0.012134988	0.01221977
0.11222163	0.058767606
0.059561137	0.054275148
0.050433446	0.07093313
0.02404642	-0.0910498
-0.028541759	0.025027959
0.06509191	0.03927279
-0.005046779	-0.06410953
0.11040814	0.011305552
0.022320874	-0.09275064
0.056504235	0.0070371293
0.023276743	0.07960628
0.034367338	0.03127589
-0.06925909	-0.0182382
0.057407636	0.025787313
0.078627914	0.010797793
0.05804647	0.11248498
-0.14070435	0.00068281055
0.096042186	0.046051096
0.019946843	0.034979664
-0.020946978	0.03363343
0.0066412957	0.042139355
-0.089565195	-0.022385035
0.030468969	0.011084625
-0.014632754	0.016160842
0.09549442	0.0017068714
0.05743726	0.0074230107
-0.008400543	0.07401699
0.054252565	0.023300188
-0.017330606	-0.101901926
-0.074776135	0.02992705
0.13921005	-0.01409107
0.09175136	0.12498804
-0.020283239	0.063404776
0.023904594	0.053686347
0.08508067	0.03888171
0.06725956	0.10161146
0.085915595	0.021659385
-0.06556745	0.0100873215
0.046653606	0.035279024
0.027393935	0.00027620498
-0.08224021	-0.020985613
-0.07603338	0.19919612
0.050340284	-0.06169659
0.13995376	0.008719776
-0.02252061	0.16064924
-0.12807538	0.05732707
-0.022828957	0.029894136
0.03147604	0.03995819
-0.021512857	0.032937672
0.082099795	0.099018626
-0.0036978992	0.0011379138
0.13090593	0.07136334
0.016289266	0.07371512
0.13207921	-0.07313082
0.101570494	-0.030449893
0.17075466	0.01899248
0.036079846	-0.023693595
-0.101588614	0.0008903126
0.03738174	0.043867525
0.07083591	-0.052139517
0.087955914	-0.09511416
0.030487997	0.029915689
0.080510564	-0.031471316
-0.11456397	0.0945955
0.013672516	0.004861101
0.11363337	-0.007415029
-0.06059059	0.03551599
-0.04856523	0.08804392
-0.054108616	0.05957631
-0.022976605	-0.063009866
0.07376051	0.03664629
0.11833353	0.06491722
-0.09765724	0.06029313
0.022972858	0.020268433
0.13993986	-0.046795372
-0.002795053	0.06721489
0.12326263	0.005676308
0.031856466	0.09986818
0.12667502	-0.02218366
-0.0062454017	0.02713776
0.076046556	-0.10460879
-0.039850667	0.08137516
0.09224816	-0.024953626
0.10591269	-0.003494619
0.018951626	0.07023228
0.17171076	0.023795944
0.020515226	-0.08959444
0.06591595	-0.05878858
0.06563223	-0.069668375
0.055115987	-0.0057007787
-0.03597992	0.030224323
0.13196923	0.04499012
0.11750685	0.072260804
0.07080389	0.06193136
-0.01754918	0.033590775
0.055639293	0.10143895
-0.022423526	0.0046342188
0.12696753	0.06433949
0.045977812	0.0340981
0.019170173	0.12988883
0.11274742	-0.1161299
-0.049504727	-0.036417108
-0.08569671	0.041380018
-0.0018185575	0.024849871
0.08929799	-0.17478056
0.10516963	0.038277194
-0.19964421	0.06452633
-0.024999551	0.044508636
-0.045021754	0.14467554
0.03883907	0.10709491
0.01594118	0.066269495
