-0.07179981	-0.03598487	0.05487623	-0.037272654	-0.01937838	-0.024421312	-0.0014745976	0.020927086	-0.025021404	-0.016112776	-0.017584981	0.029803751	0.049354978	0.00023865578	-0.0022278402	0.066079736
-0.043878015	-0.0765847	0.08171746	-0.034903057	-0.109686464	-0.011831836	0.025528317	0.0885997	0.020018056	0.05865521	0.0094521735	0.026326153	0.09528839	0.09212613	0.09582233	0.06827506
-0.06768621	-0.034695	0.06731908	-0.048156846	-0.12565203	-0.013990602	-0.019691894	0.1299898	0.11118236	0.09065191	0.04439108	0.070568345	0.10568109	0.064868085	0.10243266	0.16207004
0.2392144	0.23720022	-0.20904122	-0.13690345	0.33024585	0.20637237	-0.18917927	-0.188251	-0.31811354	0.21004184	-0.30371	-0.24262637	0.14670967	-0.25842243	-0.23625112	-0.2336264
-0.033767972	0.04730867	-0.010321113	-0.07838946	-0.0012536373	0.075137064	-0.029900033	0.0033383127	-0.065516554	0.12034134	-0.07798481	-0.058018964	0.09378474	-0.007984407	0.011689373	0.046635512
-0.077882186	-0.006515375	0.070574805	0.004514538	-0.038009416	-0.022733495	0.04632699	0.051065657	0.07589661	0.016375445	0.049438864	0.009313698	-0.003867699	0.04442613	0.048603553	0.072092056
0.19395348	0.22924134	-0.21816176	-0.16368002	0.24322157	0.22442673	-0.16168211	-0.14357011	-0.25128862	0.23581138	-0.27727932	-0.24137655	0.19105044	-0.25212008	-0.21951199	-0.18623741
-0.07271677	-0.08407485	0.07083824	-0.014169084	-0.037151784	0.014042189	0.036278013	0.06712681	0.004369157	-0.0069343736	-0.011273268	0.07873549	-0.021328822	0.06684395	0.023498656	0.042121317
0.17937557	0.29574156	-0.2514835	-0.16635455	0.26394632	0.25283054	-0.18296641	-0.19036332	-0.26306126	0.2551037	-0.23560034	-0.20865098	0.13990058	-0.2038703	-0.18388943	-0.244817
0.059740823	-0.03108391	-0.005925148	0.02776921	-0.0369219	0.0003472724	-0.038481217	0.0018100184	0.032366287	-0.03872914	0.047502525	-0.030812977	-0.06015806	0.016724082	-0.028789738	0.011454919
0.20800278	0.23360786	-0.20495725	-0.17693256	0.2860105	0.21275042	-0.18629743	-0.13389738	-0.27107123	0.17360619	-0.26775342	-0.2104759	0.20728216	-0.20781901	-0.26429498	-0.25874573
-0.017034845	-0.046948265	-0.018076304	-0.0032433574	-0.05571382	0.036514007	0.009226009	0.050387807	0.06901693	0.017464701	0.01784769	0.004267316	0.0111619085	0.04720401	0.08261285	0.086396456
0.08050759	0.1117965	-0.10297771	-0.09334505	0.16231605	0.09435628	-0.01055431	-0.07496889	-0.10426339	0.04368675	-0.15765849	-0.1513875	0.007016726	-0.15543436	-0.084813274	-0.117336616
-0.19014893	-0.2058155	0.1872799	0.16985722	-0.22066332	-0.19572803	0.11463998	0.20178588	0.2446242	-0.17229845	0.21594888	0.18915753	-0.11039276	0.23964389	0.23274416	0.23994806
